text,rating,label3,label5,lang
Amazing smell — The best I have ever use. And all of them smell amazing,5.0,2,4,en
I used it for travel and loved it too — My husband loves this cloth. I used it for travel and loved it too!,5.0,2,4,en
Good for on the Go When Lacking Time to Floss — I am quite enjoying this water pick. Given how lazy me being is to floss. This thing definitely helps for my on the go life when in overslept in the morning and need to brush real fast.<br /><br />Price is definitely more agreeable than most other products. It won't replace flossing but definitely helps.,5.0,2,4,en
Last long kids love — As little messy I cleaned skin with alcohol then used and the temporary tattoo lasted a long time on my kids. Perfect for a party or just for fun,4.0,2,3,en
"Selection let down — I ordered 2 packs of 8 (total of 16). When received I got 4 orange, 4 blue, 2 light green, 3 Nicole by OPI purples (Not even sinful color) and 3 dark purplish. I get if you order more than 1 pack you may get duplicate but seems like a little excessive on the duplicates for ordering 2 packs. Would have wanted more diversity in colors... I love Sinful Color and the price I got them for... not happy with color selection/variety I got.",2.0,0,1,en
Well worth it — I loved these it was well worth the price and the look of them was great,5.0,2,4,en
These 'must have' mirrors are a permanent item in my travel carryon. — These little magnifying mirrors with suction cups are super ideal for traveling and a 'must always have' in my personal carryon bag. I also keep one in my totes and/or handbags.,5.0,2,4,en
Best foaming body wash out there! — I have been using this body wash for a couple years now. It’s just the best. Can’t find in stores anymore for some reason. Glad it’s still here on Amazon!,5.0,2,4,en
Great Temporary Tattoos — I've gotten so many compliments on these tattoos and how real they look. A plus is if you take care of them they will last a while on your skin. Even with a bit of fading they look real. Couldn't be happier and will be ordering more!,5.0,2,4,en
"okay — Not as good as I expected. Does a light coating, but does blow apart in the wind. Have to really load it down or use the regular suave spray.",3.0,1,2,en
Great Goat Milk Soap — Love this soap clean skin refreshing and smells great will definitely get more,5.0,2,4,en
"Love these towels! — I do quite a bit of backpacking and canoe camping.<br />I always bring a few of these compact towels with me on my trips.<br />They take up very little space in my pack and weigh next to nothing.<br />However, when you add a tablespoon or so of water to one, it puffs out, unrolls, and you have a fully functional washcloth for cleaning yourself, your gear, doing the dishes, etc.<br />They are durable enough that you will get multiple uses out of each one. I have even washed one in my machine at home and reused it.<br />They are made of cotton, I think, so they are biodegradable. I don't recommend burying them in a cat hole or anything though, as they won't break down fast enough to allow that. I have used them as a TP substitute once or twice, and they are awesome for that, but I always burn them or pack them out afterwards.<br />I really like these towels.<br />They are an excellent value for the money.<br />Perfect for traveling, backpacking, camping, etc.<br />Highly recommended.",5.0,2,4,en
My daughter loves this. She can now haul all ... — My daughter loves this. She can now haul all her nail polish and hair chalk to her firends' houses.,5.0,2,4,en
"Love — I have been buying this detangler for years now. I love the quality. I really helps with keeping those pesky knots tamed. When I first bought this my child had really long hair, and even though now my child has short hair, I still buy and use it. I love the way it makes my child’s hair feel. The ingredients are way better than other detanglers I’ve seen. I’ll continue to be a customer as long as the company doesn’t make any changes.",5.0,2,4,en
Glue dried out — Glue was dried out when i received mine. Had to go in town to make another purchase.,1.0,0,0,en
"Its not as close as shaving. — On the commercials, they state its better than shaving, leaves your skin smooth, Not True!<br />It leaves your skin like a 3 day stubble. In order for me to have smooth skin, I still have to shave. Worst product ever, save your money and just buy razor blades.",1.0,0,0,en
Unbelievable — The package was opened and half full when I got it- I couldn’t believe it-disappointing and incredibly shocking.,1.0,0,0,en
Disappointment!!!! — I was very disappointed with how small this flower was . It's like for a tiny baby.,1.0,0,0,en
"Does what it needs — Not a professional level device, but does what I need it to for the most part.",5.0,2,4,en
It comes in different colors. Not worth $15. Wires purchased ever. Do not buy — After using this hair elastic for a few days I've that they are a rip off. Not worth the money. They rip really easy on 1st try. Am disappointed,1.0,0,0,en
Worthless — Waste of time & money.<br />Hair looked/felt worse.<br />Maybe it works better on short hair or cleaner hair...,2.0,0,1,en
It's eaxactly what she wanted. — My wife uses this all the time. We went to several stores and they were out of it. So I ordered it from amazon and she is happy!,5.0,2,4,en
Great product bad bottle&pump — I used to buy this at Sally now they don't carry it. This is a great inexpensive Foundation but the shape of the bottle and the pump are frustrating. When it gets near the bottom the pump doesn't work and you cannot get out the foundation except with a Q-tip!,4.0,2,3,en
Perfect — These hair clips are stunning!!!!! I bought these for the holiday.,5.0,2,4,en
"Philips Norelco 7140XL — Although Philips has cheapend up the razor substantialy, it does provide a fairly close shave. Not nearly as good as a manual razor though. The downside is I get razor burn on my neck from this razor.",4.0,2,3,en
"It does work!!!! — First of all, I would like to say that during this quarantine times, this item has become very handy... By the tittle, some people could think that it's only for those who have callus or severe dry skin, (not saying that does not fit that purpose), but for those who are looking for a helper that will soften your feet, I can totally recommend this product. I will suggest to be patient on managing this machine since it could hurt your feet if not used properly...",5.0,2,4,en
"Hold good — Good hold, I change everyday but wont need to.",5.0,2,4,en
"and I must say the nails look amazing, and I like them so much that I ... — I recently purchased this product, and I must say the nails look amazing, and I like them so much that I have decided to order them in bulk. Great nails, they are long like how I usually wear them and they last for about 10 days, if you avoid submerging your hands in water for long periods of time, (wash dishes with gloves) and follow instructions for application and make sure they are no air bubbles. Enjoy",5.0,2,4,en
Perfect for purse — Perfect for carrying my oils in my purse. I mainly carry 5ml YL bottles but can fit some 15ml as well.,5.0,2,4,en
"Good loofah on a stick — Came with two hooks and a replacement loofah. Soaps up quickly and nicely, too.",5.0,2,4,en
Great — Single use applicators have been a ease of use,5.0,2,4,en
"Going for this toothpaste now!! — I decided to order the citrus flavored toothpaste gel several days ago, and it's not bad! :)<br /><br />Flavor isn't incredibly strong like the toothpastes of the Colgate or Crest brand; which is a plus for me, because the citrus flavor is a bit mild - not overwhelming in taste - to my liking.<br /><br />...I'm going to use this toothpaste more as of now!!",5.0,2,4,en
Smells Awful 👎🏽 — Very disappointed with the Hempz sanitizer.<br />I'm a big fan of Hempz lotions. Love the scents of lotions. I bought the sanitizer thinking it would smell as good as the lotions.<br />NOT EVEN CLOSE. The scent smells like Vodka.,1.0,0,0,en
Suitable — Fits most dryers and works well but must be careful because it will collapse during use.,5.0,2,4,en
"Perfect size and texture — These are great. I wanted to get back to using natural loofahs. And these are just perfect. They’re a little rough at first, but after a couple of uses they soften up a little. Great for cleansing skin and cut in convenient sizes with hook to hang. Definitely recommend.",5.0,2,4,en
"Bottle feels empty. Hard to tell it's being applied. — Bottle feels empty to me. There is product in it but you can't even tell it's being applied so you don't know when to stop rolling. Besides all that, it didn't work for me.",1.0,0,0,en
"One Star — It was COVERED in powder and totally smashed when I opened it, totally ruined, don't buy from here.",1.0,0,0,en
Wonderful — Mascara is beautiful... My only complaint is the cost.,5.0,2,4,en
Fantastic mist — The spray on this bottle is incredible. I use it both for my hair and my plants. It’s smaller than I thought but it is still a great buy!,5.0,2,4,en
"Two Stars — cant see much sparkle, messy. but it does smell good",2.0,0,1,en
"One thins I don’t like is. — So for the most part love the lashes, drama yes, These faux mink lashes are cute and perfect with a simple glam look. However if the packaging was different I would give 5 stars. I saw a review stating lashes are squished be package and thought I’d take the risk and it’s possible that I can fix it. I was wrong there’s no way to fix it and you’re left with leaning lashes.",4.0,2,3,en
"Best Scrub for Softer Skin — This is the best scrub I've used for softer, smoother skin. Your skin really feels transformed after you've only used it once. The consistency is great- like a body butter and scrub in one. No need to use a moisturizing body wash afterward; this scrub is deeply moisturizing. I love it and avon no longer sells it in their catalogue so I was able to find it here on amazon. Thank god for that. Please try this stuff- it's a lot cheaper than ""Fresh"" ""Brown Sugar Scrub"" and this scrub is noticeably infused with a moisturizing agent; shea butter. If you use it every day, you'll run out relatively quick so you need to invest in a few bottles.",5.0,2,4,en
"Just as pictured — This hair piece is just as pictured - same color, same length, same fullness, so I am really pleased. The seller also sent along a hair net, which is helpful. This is part of a Halloween costume for me, but so much better than &#34;Halloween wigs&#34; that come included with costumes. Can't wait to braid and plait it.",5.0,2,4,en
"Great for beginners — The lashes are beautiful and easy to use, the glue/eyeliner doesn’t last quite as long as I’d like, but I use this same method just with regular lash glue and always have. I think this is really perfect for anyone trying to learn to apply lashes",4.0,2,3,en
"Not full length very empty — Not full length very empty Have Many hair short , 3 bundles look like 1 bundles",1.0,0,0,en
"Great product, good results, mediocre smell. — Great face lotion, great ingredients, not a fan of the smell though. The product seems to work well enough but I hate the smell, to be honest. I have to go heavy with the cologne after using this. The smell isn't that bad but it's less than optimal I wish I could give this 3.5 stars but that's not an option.",4.0,2,3,en
Chemical Burn beware — I'm so 😡. The color matches perfect but after just a couple days wearing my whole face is broken out and looks like a chemical burn and I noticed a strong smell when I first used the foundation but it was my first time with Becca products and didn't think anything of it but this is not normal. Stay away my face is red sore and all broke out and I never have acne.,1.0,0,0,en
Simple and worked nicely! — Simple to use and very effective. Made seasoning my humidor very easy. Would use them again when the need arises.,5.0,2,4,en
Five Stars — Best product for keeping my hair calm and shiny.,5.0,2,4,en
"Worth it for the price — If you’re a beginner like myself, this would be great for learning how to braid. The hair is soft and easy to manage. However, beware of shedding, I saw a handful of other reviews saying the hair sheds a lot and also experienced the same after only using twice. Overall its worth the money spent!",4.0,2,3,en
Great for travels — I use these for traveling and guest toothbrushes. They’re lightweight and bristles are soft... but they are flat so it does feel weird holding it after using contoured toothbrushes for so long,5.0,2,4,en
"Great for skin and nails — I’ve been taking collagen supplements for six months now and I do have to say that my nails, skin and hair have definitely improved tremendously. I usually take my collagen in the morning. I like powder over pills because I like to add it to my coffee. So I decided to try this one which is supposed to be taken at night. I like to add it to a big glass of water. It does take a while to stir and dissolve completely. But it ends up dissolving. It doesn’t have a strong taste. I don’t taste anything at all. So that’s a positive thing for me. It doesn’t disrupt my stomach. I don’t get any aches from this at all. My skin is definitely looking a lot clearer and glowy. I don’t find much hair cut up in my comb like I used to. My nails are definitely stronger. Overall yes certain things have improved. But you have to be persistent to see results.",5.0,2,4,en
"Fabulous & SEXY! — I love this wig and style! I was very skeptical at first because I never buy synthetic hair but once my stylist put it on, I was 100% happy with my purchase . The hair is light and can be worn in many styles. I highly recommend this product.",5.0,2,4,en
Five Stars — This product was purchase to use in an oil mixture for my hair. It was delivered promptly.,5.0,2,4,en
Combine with wardrobe. — LOVE THE COLORS AND THE BEDAZZLED.,5.0,2,4,en
"Lots of useful pieces for cost👍💗 — Liked, looked nice for the cost.",5.0,2,4,en
A waste of money! — My advice is to not buy this it is not what it seems to be on the commercial it is a waste of money and I recommend people not to buy it!!,1.0,0,0,en
"I have had better and worse. — I get razor burn on my neck everytime I use these razors. They do fine on the rest of my face. However, for the price I am satisfied<br />enough to use them up.",3.0,1,2,en
"Nice if you have short and flat nail beds. — The medium length is perfect. However, the tips didn't fit my nail beds. My nail beds are longer and more c-curved than the product. The full cover tips are also a little flimsy.",3.0,1,2,en
Great colors — The yellow and light pink did not show up on my skin tone but besides that it’s a great buy! The colors are bold and bright and lots of fun! Super easy to use and it stays on for for the most part. I would definitely buy again,4.0,2,3,en
"Wedding nails — So I’ve been doing my own nails for about a year now. I’ve came to buy sooo many gel nail polish’s some amazing some really bad quality. I purchased these so last min and let me tell u it’s been 2 weeks and no chipped nor scratches, peeling really impressed by the quality it’s safe to say I will be repurchasing for this brand again.",5.0,2,4,en
... olive oil and water and the sprayers still work great. Have had issues with others in the past ... — Have been using these for olive oil and water and the sprayers still work great. Have had issues with others in the past but not from this seller. Great product!,5.0,2,4,en
"sparkle!!! — such pretty shadows, the price is hefty but the outcome is worth it. i use the first pan a lot just by itself and it's amazing.",4.0,2,3,en
"Not slip proof and pulls hair — Product is large but no matter how much hair I put in it, the clip doesn’t hold firm and hair doesn’t stay taught long. Also it is awful about pulling hairs. Stopped using these because of the breakage they were causing.",2.0,0,1,en
The guards are really nice and has the 2 magnets so holds on stronger ... — The guards are really nice and has the 2 magnets so holds on stronger than the single magnet. But you don't really need the brush with it. Its smaller than it seems on the pic. But the guards fit great for the oster fast feeds but when I tried them on the Wahl wireless Magic Clippers they are loose.,4.0,2,3,en
Amazing — Love the colors and it brings everything you need except the light! But I already had the light. Beautiful colors,5.0,2,4,en
Five Stars — amazing! no more dandruff or weighed down hair! i finally have panteen pro-v commercial hair,5.0,2,4,en
"The Best! — Had ordered these previously from QVC. Found them cheaper on Amazon. These are the best face cloths I've found. Holds up really well, and so soft. Does a great job removing make-up.",5.0,2,4,en
Five Stars — I like this product.,5.0,2,4,en
It broke I would not recommend these hairbands — They are cheaply made the first time I put one on It broke I would not recommend these hairbands,1.0,0,0,en
Very limited sizes — Very limited sizes so it leaves a gap between the nail and the press on nail<br />Poor finishing,1.0,0,0,en
"Cheap hair that doesn't curl — This hair does not curl at any temperature nor with curling rods. Also, the roots are mutli-colored (brown, black, light brown.) Very consistent with doll baby hair (we all know how the doll baby hair looks after pulling her out of the toy box 😲.) Should've known better because no good hair at 18 inches costs less than $100 per bundle. Would not buy again.",1.0,0,0,en
Not good hair — Not pleased at all. Ends were thin and the hair sheds really bad. Only pro - it's soft.,2.0,0,1,en
"Sooooo worth buying!!!!!***REVISION*** — These aren't those sheer nail colors, but full, rich, vibrant colors that only require 2 coats. They are brilliant, outrageous, and colorful hues that make your nails POP!!! Love them 😍🥰🤩***REVISION*** ok folks, do NOT purchase. I don't know what this polish is formulated with, but even with a base coat, it bleeds color HEAVILY into the nail bed. It also stains your skin. So be careful where you are located upon removing this polish so you won't stain upholstery, etc.",3.0,1,2,en
Straightener is amazing — Great sleek looking straightener...I like that the plates float makes it look expensive. It Heats up great and I can straighten my waist length 2a/b hair in 10 min and my sister who has long 3a hair in 30 min. Hope that helps,5.0,2,4,en
Its too thick to even squeeze out of the bottle ... — Its too thick to even squeeze out of the bottle and too sticky on the skin. Moderately expensive for the amount and a product that is difficult to use.,2.0,0,1,en
Not for me — Bulky and base is too thick.,2.0,0,1,en
Nice but annoying glitter on cap — The glitter on the cap is just loosely glued on so there was a coating of glitter on the top of the lip balm. It would be better to have the glitter enclosed in some sort of sealant.,4.0,2,3,en
"Great for teens! — It's the rage amongst the surfer teens. Teen has dry, ocean-damaged hair so we needed something that could hold it all in place without being greasy. Good hold but still soft and not too sticky. Container tightens good.",4.0,2,3,en
"Perfect condition, wrapped, prompt delivery — I know this product, this reorder came company wrapped. I received within the second day. I’ve used this mascara for years, it’s very good and inexpensive 👍👍.",5.0,2,4,en
"Don't Waste Your Money! — I bought this for $8.50 from Aveda.com because of several rave reviews. It's a nice product, but really works no better than 99 cent generic Chapstick! Can't see how they get off charging such an astronomical price!",1.0,0,0,en
still puffy — Does not get rid of my puffiness. Will continue to use.,1.0,0,0,en
super hydrating. contains unsapofied avocado oils — super hydrating. contains unsapofied avocado oils. Great on dry flaky skin or if you're doing a photoshoot and want your face/body to look super sexy with a nice sheen.,5.0,2,4,en
"Love them! — These nails stay on and look as good as salon nails, for a fraction of the price! I'm sold! Love them!",5.0,2,4,en
Great for beginner nail techs! — Perfect for beginning nail techs! Came with a bunch of accessories! Can’t wait to put it to use!,5.0,2,4,en
This hair brush is really good quality! — Short and simple. This hair brush is really good quality!<br />Best brush I've ever owned.,5.0,2,4,en
Great gift ! — Got for xmas for my girls 20 an 22 they love them they said perfect size to pack in a bag or take in their purse also the mirror is good also.Great gift.,5.0,2,4,en
DOESN’T SCREW ON BOTTLE!!! — Does not screw onto the bottle and not “eligible “ for return. What a rip-off. !!,1.0,0,0,en
A wonderful product for dry skin and lips!!! — I love this product and have used it for years. I tub lasts forever.,5.0,2,4,en
"very fine hair that always looks limp and lifeless — Wow! I don't think I've ever, EVER purchased a hair care product that actually delivered near immediate results. I have very, very fine hair that always looks limp and lifeless. I've only used these products a total of three times, but I can already *really* see a difference. Highly recommend!",5.0,2,4,en
"Excellent lashes! — Lightweight and reusable! I've used each pair multiple times, easy to clean and durable. Long enough that you may need to trim to fit your eye. Very high quality, definitely recommend.",5.0,2,4,en
"Very thin — The hair quality is very nice but it was just too thin. You could see right through the hair. The wefts were so wide apart and I think that's why the wig was so thin. Almost see through. I could literally touch my scalp when I tried it on. Maybe I got a bad one, but I returned it immediately. That's how bad it was.",2.0,0,1,en
"ONE OF THE BEST MATTE LIPSTICK FORMULAS AND SO CHEAP FOR GREAT QUALITY! — Great liquid lipstick formulation, beautiful color...I bought them from EBAY and they are one of my favorites...so soft on lips!",5.0,2,4,en
exactly what I was looking for — Great product,5.0,2,4,en
Love love love this conditioner!! — I’ve been using this stuff for a long time and absolutely love it! It keeps my hair soft and moisturized. This scent is amazing and keeps my hair smelling fresh for 2 days! Pricing is awesome!,5.0,2,4,en
"Works good as a makeup remover — Silky smooth and slippery. Unlike thicker, cheaper jojoba oils, this one glides onto the skin and absorbs readily without leaving a residue. It’s wonderful for moisturizing but I primarily use it to remove eye makeup.",5.0,2,4,en
Great! — Very cute! Great quality and price! Would buy agian.,5.0,2,4,en
"Only received a few, not 100. — Did not receive 100 pieces! Only a few.",1.0,0,0,en
Really nice case for my nail polishes and nail related products — Really nice case for my nail polishes and nail related products. Good quality and a bit bigger than I expected - in a good way. Wasn't sure if bottles of acetone and remover would fit in the drawer part and they do. Also my LED lamp fits in the bottom portion. Only 'issue' is the polish holes don't hold all of my square and other shaped polishes. Fits OPI ones the best,5.0,2,4,en
"I hope you can changed — I'm not happy with the product, that's not the one in the photo they sent me round acrylic brushes, and I want to use for gel builder",1.0,0,0,en
Recommend hair/tail for My Little Pony costume!!! Good price. Quick shipping and free shipping! — Worked perfect for the My Little Pony costume!,5.0,2,4,en
"UPDATE Replaced item works so far very well. — UPDATE:<br />The company replaced it at no additional cost. I only used it once but it worked very well. If this continues, then it is a good purchase for what it provides, at this price.<br />I will update if something changes during the next use/uses.<br /><br />PREVIOUS:<br />It stopped working on the very first use. As an idea it seemed great, if only it continued to work properly. Either the adaptor or the motor itself is not making proper contact.",5.0,2,4,en
"Creamy, soft. Not sticky or greasy — My favorite lotion",5.0,2,4,en
Works very well — My first shower cap. I liked it and it fits my head.,5.0,2,4,en
Worth the money! — Nice and thick. They fit and feel great!,5.0,2,4,en
"Will only use for travel. — This is helpful for travel since it doesn't take up as much space. However, it collapses too easily. So it's a bit of a pain to use. I thought maybe it would replace my current diffuser at home as well, but that is not the case. Still looking for a better solution.",3.0,1,2,en
Good wig for the price — Love it!,5.0,2,4,en
The brush is great so far — The presentation and packaging of the set is quality. I used the brush and the comb. I dropped the comb on my floor once and it broke. I thought it would be sturdier and am disappointed in that.,2.0,0,1,en
Very good blond! — I bought fort sister as she has become a blonde girl!and she was yellow but after 2-3 times her blong become soooooooo cold and beautiful<br />It really works perfectly! Hairs are shiny and silky!<br />Recommend!,5.0,2,4,en
durable cloths — perfect cloths for cleaning all electronics. Nice size and thick,5.0,2,4,en
Packaging — So pretty and will look amazing on my wedding day easy fix but wish it came in a box instead of bag,4.0,2,3,en
"Expensive Paperweight in a matter a months — StyleCraft comes so highly rated that it's a given that you want to buy one. The cut amazing but they don't last and for this trimmer specifically don't offer the pieces that actually break and render the product useless.<br /><br />Dont waste your time. StyleCraft might be banned from our salon going forward as they don't seem to stand behind the craftsmanship or their product. it is sad to say that since the product, when it works, works so well.",2.0,0,1,en
Works like a champ — This brush is just as good as the costly Sonic ones. Everytime I use this brush I feel very clean and Oral B has really made a good product. This little champ can even get into the tough spots. I would recommend to anyone who wants a good power toothbrush at a very reasonable price.,4.0,2,3,en
One Star — Waste of money!! After 4 months of use it quit charging.,1.0,0,0,en
Terrible — I applied it exactly like instructions said. It did not peel off in one piece as shown. It peeled off and little tiny pieces. What a mess,1.0,0,0,en
"A welcoming update to the original — I read the reviews before smelling this for myself, but I was pleasantly surprised. It’s not the original, but this is a really pleasant clean, refreshing, attractive scent that won’t be offensive to a lot of people. I already got a compliment from my wife, so that’s a win right off the bat. The performance seems a little better than the original. Dry drown leaves a sensual smell of lotus, sandalwood, and amber. Overall I’m pleased with this and this will be added to my rotation.",5.0,2,4,en
"Love it! — This product is amazing. I've received cortisone injections massages the works and then miraculously found this product. It truly has helped and is convenient, affordable and down right the best investment for those with trigger points!!!",5.0,2,4,en
Great for scars and bikini area — Extremely soothing. I see visible improvements in the appearance of scars. This lotion is great for soothing bikini area skin irritation.,5.0,2,4,en
Buyer beware! Do not recommend seller — The magnetic eyeliner was all dried up. Both of them so I wasn't even able to use the product. I'm really disappointed. I was excited to be able to use them. I wouldn't recommend this seller to anyone,1.0,0,0,en
Glue was dry in the bottle on opening — Everything is great except the glue had already dried in the bottle when I opened it. I had to order a separate bottle of glue. - disappointed,3.0,1,2,en
One Star — Terrible,1.0,0,0,en
"Eh — They are small utensils, thought they would be bigger",2.0,0,1,en
Absolutely Amazing Shampoo and Conditioner!! — Absolutely love this shampoo and conditioner!! My hair felt amazing instantly and after blow drying it was soft and silky with a gorgeous shine! I'm in love with it and will for sure be purchasing more!!! Highly recommend it!!!,5.0,2,4,en
"Works for a $3.33 per screen cost — This screen is really easy to install ad kind of blocks visibility from the sides, but it’s not blacked out when you look from the side. It looks more smeared/blurred. If you’re contrast is up all the way it blocks nothing. The front of it makes things look vaguely pixilated. But it was three screens for $9.99 so I guess it’s good for the price.",2.0,0,1,en
"Better than any body scrubber. — Very happy with these stones. Instead of using a loofa I use the stone to wash my body in combination with organic coconut soap bar.<br />Leaves my skin smooth and clean.<br />It takes a while to get used to it specially around sensitive areas around your body but its worth the clean, fresh feeling.",4.0,2,3,en
lovely... — love the designs and nail polish seems to adhere pretty well into the plate. so far used two designs and received many compliments. looking forward to ordering more!,5.0,2,4,en
I just started using it and it has that charcoal consistence but it's not bad. Makes my house feel really clean — Refreshing ! I just started using it and it has that charcoal consistence but it's not bad . Makes my house feel really clean. Hope it makes my teeth white as the weeks go by like the other reviews !,4.0,2,3,en
Terrible product! — When I stretch these things across my back while showering they feel like I'm using a string to scrub my back. They do not stay puffy at all. I do not like these.,1.0,0,0,en
"revlon powderliner pencils — Fantastic pencils and hard to find. The service was first class, fast and easy. Thank you for great service",5.0,2,4,en
Chipped — Bought one came chipped. Ordered a replacement chipped also. Returned both,1.0,0,0,en
Polygel set — Very sticky. A bit difficult to handle.,4.0,2,3,en
I'm try send back if dont have pay S&H — Save your money thought i was getting all colors for that price not worth it for one<br />Cheap quality,1.0,0,0,en
"Had to give it a chance... — I wasn't impressed at first. Purchased for my husband, when I first opened the package all I could notice was how small the item was and how plastic and cheap the bowl felt. I purchased it as a Christmas present and it ended up be a stocking stuffer. However, when my husband started using it, grew on him. He did not think his shave soap would fit but it did and despite not fitting at first he was able to stretch out the prongs so his razor would fit. Overall, it is very compact and does not take up too much space on the sink. He can take it while he travels and I am not worried about a glass shave bowl breaking again. For the price we got a really convenient little shave station.",4.0,2,3,en
"Making me love shorter hair on me... — I’m slowly getting used to bob cut wigs (I love using longer hair for my cosplays), but I’ve been slowly expanding my collection for my new content creator job. The feel of the fibers, the nicely fitting cap, and the way it frames my face (which is difficult at times given how swollen it can get at times), makes me feel so confident.<br />Absolutely recommend.<br />Side note..it also curled quite well with just my flat iron; with minimal shedding.",5.0,2,4,en
Love this product — Love this product. I have a scar on my eyebrow and this product is one of the first that naturally allows my to cover it without it looking painted on. The blonde color marches my light brows perfectly and unlike some other products this seems easier to use. I rubbed it after application and it remained on.,4.0,2,3,en
"Vegan and wood — So far so good. My first shaving brush, so nothing to compare it to, but its vegan and plastic-free handle and is staying together, so I'm happy.",5.0,2,4,en
"Goes on light but with enough coverage. Light does ... — Goes on light but with enough coverage. Light does match my skin tone as a brunette, I'm not as light a fair or pale",4.0,2,3,en
Great product. — The wig is a great quality. I got a lot of compliments.,5.0,2,4,en
Gorgeous colors! Easy to use! — Love this pallet! Colors are gorgeous and they last through my whole 12 hour shift!! I’ve bought this same pallet twice now and even sent one to my sister!,5.0,2,4,en
Five Stars — Left hair feeling soft and restored. Reviewed product honestly for discount,5.0,2,4,en
"No matter how it is used, per its instructions ... — No matter how it is used, per its instructions, there is lint left on the acrylic. Used to clean off acrylic on picture frames, but leaves lint that has to be blown off. I was hoping they would really work to have a streak-free, lint-free result, but they don't unfortunately.",2.0,0,1,en
One Star — not as good as other products,1.0,0,0,en
Wonderful — I love this lotion!!! It works great indoors but even better outdoors. Quick results and smells great. I highly recommend this lotion!,5.0,2,4,en
Gorgeous — This nail color is so shiny and sparkly! Love it so much!,5.0,2,4,en
"better in person! — My hubby and I bought these along with the Stainless Steel tapers...We love, love, love this Balm!! Smells awesome, not greasy and is a great help in the stretching process! SUPER fast shipping..thank you so much!!",5.0,2,4,en
Buy them! — LOVE. Far exceeded my expectations. Great quality for the price. Beautiful colors that you will actually be able to wear with everything. I’ve worn a different color everyday :),5.0,2,4,en
"sent wrong trimmer — Trimmer works great, but I waS sent the wrong one. Needed it for work so didn't have time to send it back for the correct one.",4.0,2,3,en
OVER-PRICED! — SUPER OVER PRICED!! I was about to order this and at Walgreens it is only $4 !!!!!!,1.0,0,0,en
Good — Wish it was more flat but it is a wonderful scent,5.0,2,4,en
Love this product — Love this product. But certainly would not pay the $61 price. You can find this same set for at least 1/2 the price.,5.0,2,4,en
"I ordered this product to replace a brush curling iron ... — I ordered this product to replace a brush curling iron (same brand/style) that was used efficiently for years. The new one, however, keeps falling apart and is about ready to be trashed. The brush pieces keep falling apart and off the iron itself.",1.0,0,0,en
"Amazing product that really works - no more eye bags — Amazing product that really works - no more eye bags, eye wrinkles or fine lines. Works from first application. Don't hesitate! This is a fabulous product.",5.0,2,4,en
Works great — My daughters like their new hairbrushes. Work very well.,5.0,2,4,en
Thanks — Thanks I love it 😍,5.0,2,4,en
Works great — Or you need is water and this towel to take off the the makeup. So great.,5.0,2,4,en
I love this fragrance and I thought I'd never find it ... — I love this fragrance and I thought I'd never find it again. I'll purchase more from you soon. Thank you so much!,5.0,2,4,en
Smooth and soft hair! — Really like the way it leaves my hair soft and smooth. My hair has natural curl and tends to get frizzy. I spray this on my damp hair and blow dry. Makes a big difference!,5.0,2,4,en
"Scent too strong — The big thing for me was the scent. It was super strong in this. I have seen reviews making this complaint, however usually I do like floral scents but this was a bit much for me. I use this maybe twice a week knock out my brassy tones and it does do the job but the product is a bit harsh, even the conditioner. Once I run out, I will look elsewhere for a different product.",4.0,2,3,en
"Arrived warped... — This tool may very well be unbreakable, but it's difficult to believe when it arrived warped.",1.0,0,0,en
UH-MAZING! — This is the greatest trimmer I have ever used! The vacuum on it is impeccable and literally sucks up every hair! LOVE this trimmer! Light and handy!,5.0,2,4,en
"Great product, fast delivery. — Godefroy has improved their product kit, great color and easy application.",5.0,2,4,en
"Best natural deodorant I’ve tried — This is by far the best deodorant I’ve tried!! I can’t wait to try the sweet citrus next! I sweat a lot so it’s been very difficult for me to find a natural deodorant that actually performs and lasts throughout the day like I want it to. This one doesn’t make me itchy or leave a bright red burning rash on my underarms like all of the other ones I’ve tried. It’s so soothing, lasts all day/night and into the next morning. I can’t believe it!! I pretty much gave up on natural deodorants before I took a chance on this one and I’m so glad that I did. For my health and my family I will be switching to Beauty By Earth for good. Thank you so much for making such a lovely wonderful product. You have a new customer for life!",5.0,2,4,en
The best! — This is my second purchase of this product and it is the best primer that I have ever used. It makes your skin super soft and creates a texture that powder or foundation glides over and looks natural,5.0,2,4,en
"Worth the price, fig color is v nice — Flavor and longevity both lacking, but color is perfect, I will continue to use",4.0,2,3,en
Ineffective product! — Product does not lift as indicated. Gets tangled in hair. Don’t waste your money!!,1.0,0,0,en
Not for thick hair — Does not hold my long hair very well. Might be better for thinner hair.,2.0,0,1,en
"Ad. — I gave a very positive review of this product and I still feel the same. But I neglected to add was why I did not give it five stars. In my mind, five stars would be given only to a ecologically clean product in addition to its other pluses. What we do… What we do, it’s up to you !!",4.0,2,3,en
Pretty and dries really fast. — Very pretty color and it dries super fast so I don’t have to wait very long to add my top coat.,5.0,2,4,en
This is a great brush. It's make doing your nails south easier — This is a great brush. It's make doing your nails south easier.,5.0,2,4,en
Curly — I didnt use it but when i started it hard to do and kinda pulls the hair in stead of the curls thing,3.0,1,2,en
Worth it — Wig is high quality was worth every penny however it is a lot shorter more if a bob definitely not shoulder length,5.0,2,4,en
